config total_drives failed_disks affected_racks dl_prob
(1+0)(8+2) 32000 20 11 0.06833758643056265
(1+0)(8+2) 32000 20 12 0.048481712243440445
(1+0)(8+2) 32000 20 13 0.0333656207871057
(1+0)(8+2) 32000 20 14 0.02198341099784329
(1+0)(8+2) 32000 20 15 0.013580563104110266
(1+0)(8+2) 32000 20 16 0.00758133703477204
(1+0)(8+2) 32000 20 17 0.003539688456332235
(1+0)(8+2) 32000 20 18 0.0011053620398202568
(1+0)(8+2) 32000 20 19 0.0
(1+0)(8+2) 32000 20 20 0.0
