config total_drives failed_disks affected_racks dl_prob
(9+1)(1+0) 32000 20 2 0.026139974405334776
(9+1)(1+0) 32000 20 3 0.03544554391922683
(9+1)(1+0) 32000 20 4 0.04011404759014381
(9+1)(1+0) 32000 20 5 0.04296339696842266
(9+1)(1+0) 32000 20 6 0.04492342890106438
(9+1)(1+0) 32000 20 7 0.0463800639860652
(9+1)(1+0) 32000 20 8 0.047521272504563505
(9+1)(1+0) 32000 20 9 0.04844984945648845
(9+1)(1+0) 32000 20 10 0.04922706214604122
(9+1)(1+0) 32000 20 11 0.04989191038023266
(9+1)(1+0) 32000 20 12 0.050470535542442185
(9+1)(1+0) 32000 20 13 0.050981202241946244
(9+1)(1+0) 32000 20 14 0.05143711265642614
(9+1)(1+0) 32000 20 15 0.05184808347570968
(9+1)(1+0) 32000 20 16 0.05222159053707398
(9+1)(1+0) 32000 20 17 0.05256344450795725
(9+1)(1+0) 32000 20 18 0.05287824222823723
(9+1)(1+0) 32000 20 19 0.05316967671761297
(9+1)(1+0) 32000 20 20 0.053440755352948344
