config total_drives chunks_per_disk failed_disks affected_racks dl_prob
(32+6)(16+1) 32000 1000000 39 13 2.169110436739955604906301266632289841003909E-8
(32+6)(16+1) 32000 1000000 39 14 2.874027652859269868041104093479294253564552E-8
(32+6)(16+1) 32000 1000000 39 15 3.643714021197305462651166513004922575456353E-8
(32+6)(16+1) 32000 1000000 39 16 4.467514589219199309323449987379218335929950E-8
(32+6)(16+1) 32000 1000000 39 17 5.336389756454571895921196810016823225824791E-8
(32+6)(16+1) 32000 1000000 39 18 6.242728873671075937981595422019803354666863E-8
(32+6)(16+1) 32000 1000000 39 19 7.180143409739227997177149058583518122639227E-8
(32+6)(16+1) 32000 1000000 39 20 8.143272349395701356875203664838248047682329E-8
(32+6)(16+1) 32000 1000000 39 21 9.127611392225681198753282516547165491532241E-8
(32+6)(16+1) 32000 1000000 39 22 1.0129368097701232465961560092362018120564017E-7
(32+6)(16+1) 32000 1000000 39 23 1.1145341207267457531209392827345896552295687E-7
(32+6)(16+1) 32000 1000000 39 24 1.2172821018067968636725930762546743118446973E-7
(32+6)(16+1) 32000 1000000 39 25 1.3209507470192981419352257597312603434084668E-7
(32+6)(16+1) 32000 1000000 39 26 1.4253442868883396585200655153829896409400336E-7
(32+6)(16+1) 32000 1000000 39 27 1.5302956581950270191432567902958258672400261E-7
(32+6)(16+1) 32000 1000000 39 28 1.6356619490662729646360304315092386641115505E-7
(32+6)(16+1) 32000 1000000 39 29 1.7413206372088458514426586403412363668028859E-7
(32+6)(16+1) 32000 1000000 39 30 1.8471664733623063489641390880847494145679969E-7
(32+6)(16+1) 32000 1000000 39 31 1.9531088904830401353749035304857194980332290E-7
(32+6)(16+1) 32000 1000000 39 32 2.0590698423381034812628669494573012309428050E-7
(32+6)(16+1) 32000 1000000 39 33 2.1649819938661704275979703392657589228248397E-7
(32+6)(16+1) 32000 1000000 39 34 2.2707872006410073338952268559521467598330649E-7
(32+6)(16+1) 32000 1000000 39 35 2.3764352267548452815749068781610785550441049E-7
(32+6)(16+1) 32000 1000000 39 36 2.4818826600201329264362731578327884978140817E-7
(32+6)(16+1) 32000 1000000 39 37 2.5870919910564584464700937117280239549433644E-7
(32+6)(16+1) 32000 1000000 39 38 2.6920308289778891945338311164495651859687534E-7
(32+6)(16+1) 32000 1000000 39 39 2.7966712313377126067680566874970800118509177E-7
(32+6)(16+1) 32000 1000000 40 1 0E-49
(32+6)(16+1) 32000 1000000 40 2 0E-49
(32+6)(16+1) 32000 1000000 40 3 0E-49
(32+6)(16+1) 32000 1000000 40 4 0E-49
(32+6)(16+1) 32000 1000000 40 5 0E-49
(32+6)(16+1) 32000 1000000 40 6 0E-49
(32+6)(16+1) 32000 1000000 40 7 0E-49
(32+6)(16+1) 32000 1000000 40 8 9.0727511201117152209988131133051062952721E-10
(32+6)(16+1) 32000 1000000 40 9 3.23349758277385554856440317810403672256085E-9
(32+6)(16+1) 32000 1000000 40 10 7.09704868019956339121032590513906628166588E-9
(32+6)(16+1) 32000 1000000 40 11 1.241076631013820838670413790064059918833298E-8
(32+6)(16+1) 32000 1000000 40 12 1.900756635204574493602418731587597858016283E-8
(32+6)(16+1) 32000 1000000 40 13 2.670345677023556517696649949463843975094406E-8
(32+6)(16+1) 32000 1000000 40 14 3.532482398022817784257916637701518313699607E-8
(32+6)(16+1) 32000 1000000 40 15 4.471820104830240898775586359286920657510953E-8
(32+6)(16+1) 32000 1000000 40 16 5.475211771110505746476001529113400009446304E-8
(32+6)(16+1) 32000 1000000 40 17 6.531567923432847825886942898298278397588407E-8
(32+6)(16+1) 32000 1000000 40 18 7.631602149685808133008168357861241785107915E-8
(32+6)(16+1) 32000 1000000 40 19 8.767558840482730098647645153967174820674843E-8
(32+6)(16+1) 32000 1000000 40 20 9.932961521226579352046546091317403040670390E-8
(32+6)(16+1) 32000 1000000 40 21 1.1122394457107425697201450238656240605725739E-7
(32+6)(16+1) 32000 1000000 40 22 1.2331318983628519852838466441061483038978644E-7
(32+6)(16+1) 32000 1000000 40 23 1.3555921523940167672177793974479418460227103E-7
(32+6)(16+1) 32000 1000000 40 24 1.4792988836913320556350864980447458301356466E-7
(32+6)(16+1) 32000 1000000 40 25 1.6039805962371757226180835218466113497293263E-7
(32+6)(16+1) 32000 1000000 40 26 1.7294072780243750045893482004735254115570860E-7
(32+6)(16+1) 32000 1000000 40 27 1.8553835707447388670736832183787698239138502E-7
(32+6)(16+1) 32000 1000000 40 28 1.9817431658956051063828854995276781975185509E-7
(32+6)(16+1) 32000 1000000 40 29 2.1083441935418375732863835088351311650367799E-7
(32+6)(16+1) 32000 1000000 40 30 2.2350654151897064267981172692182406777584880E-7
(32+6)(16+1) 32000 1000000 40 31 2.3618030693238227923633941588506078744053534E-7
(32+6)(16+1) 32000 1000000 40 32 2.4884682481149360321644321890983796174525590E-7
(32+6)(16+1) 32000 1000000 40 33 2.6149847077909413954631653323455164754504762E-7
(32+6)(16+1) 32000 1000000 40 34 2.7412870342835037739935134852251430953965055E-7
(32+6)(16+1) 32000 1000000 40 35 2.8673191009803975282074554818079353626597796E-7
(32+6)(16+1) 32000 1000000 40 36 2.9930327675275649373177639535174454316333607E-7
(32+6)(16+1) 32000 1000000 40 37 3.1183867782811940657138949453106012328204397E-7
(32+6)(16+1) 32000 1000000 40 38 3.2433458267240417687020432511267014856002361E-7
(32+6)(16+1) 32000 1000000 40 39 3.3678797583391259912404888574752663329007614E-7
(32+6)(16+1) 32000 1000000 40 40 3.4919628893983682602500286701154959689388807E-7
