config total_drives chunks_per_disk failed_disks affected_racks dl_prob
(32+4)(8+1) 32000 1000000 27 26 0.00084416034877811220732462050057046910891843001861
(32+4)(8+1) 32000 1000000 27 27 0.00088147596733360679717163559890184472335370882773
(32+4)(8+1) 32000 1000000 28 1 0E-49
(32+4)(8+1) 32000 1000000 28 2 0E-49
(32+4)(8+1) 32000 1000000 28 3 0E-49
(32+4)(8+1) 32000 1000000 28 4 0E-49
(32+4)(8+1) 32000 1000000 28 5 0E-49
(32+4)(8+1) 32000 1000000 28 6 0.00001842709411938674863529067807674768305341094859
(32+4)(8+1) 32000 1000000 28 7 0.00005223919411707181950578930949034289792710929323
(32+4)(8+1) 32000 1000000 28 8 0.00009615799436040646093848194431652252974393215463
(32+4)(8+1) 32000 1000000 28 9 0.00014622314522589490580039919925345705033621356578
(32+4)(8+1) 32000 1000000 28 10 0.00019982854902871321761085304919888003902867513160
(32+4)(8+1) 32000 1000000 28 11 0.00025530886044569340890808603431201247951694396701
(32+4)(8+1) 32000 1000000 28 12 0.00031160262050074951137338258482083664246687028593
(32+4)(8+1) 32000 1000000 28 13 0.00036803081466427642701770889373404583029894843565
(32+4)(8+1) 32000 1000000 28 14 0.00042415819423483383839644124600084067719419348609
(32+4)(8+1) 32000 1000000 28 15 0.00047970684063867232684783033322443179631832918726
(32+4)(8+1) 32000 1000000 28 16 0.00053450175021098880554991210387072041326219332672
(32+4)(8+1) 32000 1000000 28 17 0.00058843606026161170182607654024625357451099420187
(32+4)(8+1) 32000 1000000 28 18 0.00064144846663770970649844127412592744909550014274
(32+4)(8+1) 32000 1000000 28 19 0.00069350832933343556396193363523743568639317992850
(32+4)(8+1) 32000 1000000 28 20 0.00074460570844520153993981463247798202439555678289
(32+4)(8+1) 32000 1000000 28 21 0.00079474461444870557840823092056099630011896642158
(32+4)(8+1) 32000 1000000 28 22 0.00084393838678376293538765408660434382926571954129
(32+4)(8+1) 32000 1000000 28 23 0.00089220650191825797641825748708390211328544487550
(32+4)(8+1) 32000 1000000 28 24 0.00093957235402171937470826751772038075443849697063
(32+4)(8+1) 32000 1000000 28 25 0.00098606170509602041354577583738911969497124091899
(32+4)(8+1) 32000 1000000 28 26 0.00103170160062438239503386478044769628253250111322
(32+4)(8+1) 32000 1000000 28 27 0.00107651961180008183697334079247154512615918794915
(32+4)(8+1) 32000 1000000 28 28 0.00112054330858190891290635911891653049754367804392
(32+4)(8+1) 32000 1000000 29 1 0E-49
(32+4)(8+1) 32000 1000000 29 2 0E-49
(32+4)(8+1) 32000 1000000 29 3 0E-49
(32+4)(8+1) 32000 1000000 29 4 0E-49
(32+4)(8+1) 32000 1000000 29 5 0E-49
(32+4)(8+1) 32000 1000000 29 6 0.00002309164502473756535517966148297240464503613562
(32+4)(8+1) 32000 1000000 29 7 0.00006526450704040991750042670732409940738866170025
(32+4)(8+1) 32000 1000000 29 8 0.00011979057305368485057524392874342041462625606574
(32+4)(8+1) 32000 1000000 29 9 0.00018168259713741693138744186480664546593390706287
(32+4)(8+1) 32000 1000000 29 10 0.00024769675094130352472825187675791480253903161860
(32+4)(8+1) 32000 1000000 29 11 0.00031578538610411173182481009937446673062789851972
(32+4)(8+1) 32000 1000000 29 12 0.00038466058939581121976640634908360402610778824061
(32+4)(8+1) 32000 1000000 29 13 0.00045351071458684558517698719753856197635117750382
(32+4)(8+1) 32000 1000000 29 14 0.00052182461381494343707779365395138117672729583043
(32+4)(8+1) 32000 1000000 29 15 0.00058928307836129843725042289350974677938117563775
(32+4)(8+1) 32000 1000000 29 16 0.00065569108997496434595117981488724031983775933038
(32+4)(8+1) 32000 1000000 29 17 0.00072093489622489647760724063620141259901178633939
(32+4)(8+1) 32000 1000000 29 18 0.00078495437367057646293198392942319933781425348893
(32+4)(8+1) 32000 1000000 29 19 0.00084772495907971495994877631093721054537009452219
(32+4)(8+1) 32000 1000000 29 20 0.00090924567144136405806810664188024050839703743973
(32+4)(8+1) 32000 1000000 29 21 0.00096953107580560620271077347631085434786557804621
(32+4)(8+1) 32000 1000000 29 22 0.00102860583791904058804467284536898799296173389435
(32+4)(8+1) 32000 1000000 29 23 0.00108650100590689266466578122675706830710294814641
(32+4)(8+1) 32000 1000000 29 24 0.00114325145791887637289662503716639155304346773883
(32+4)(8+1) 32000 1000000 29 25 0.00119889414581225815718934433172477030467899194611
(32+4)(8+1) 32000 1000000 29 26 0.00125346688761565590363722696192162964262832996499
(32+4)(8+1) 32000 1000000 29 27 0.00130700754142952566386405235823915287828420665648
(32+4)(8+1) 32000 1000000 29 28 0.00135955344621301711992217192049483957969096078948
(32+4)(8+1) 32000 1000000 29 29 0.00141114105024173096320860102294977815838859061198
(32+4)(8+1) 32000 1000000 30 1 0E-49
(32+4)(8+1) 32000 1000000 30 2 0E-49
(32+4)(8+1) 32000 1000000 30 3 0E-49
(32+4)(8+1) 32000 1000000 30 4 0E-49
(32+4)(8+1) 32000 1000000 30 5 0E-49
(32+4)(8+1) 32000 1000000 30 6 0.00002871759734231193577099908507748759350278737439
(32+4)(8+1) 32000 1000000 30 7 0.00008094426933609888419871725455153011036368363175
(32+4)(8+1) 32000 1000000 30 8 0.00014818217793226945048051308986994780059143399161
(32+4)(8+1) 32000 1000000 30 9 0.00022419925338272106448434933082505687642965440497
(32+4)(8+1) 32000 1000000 30 10 0.00030498544827254136129811678229806242348217507679
(32+4)(8+1) 32000 1000000 30 11 0.00038803883636890892180288529473991793910331684598
(32+4)(8+1) 32000 1000000 30 12 0.00047180609686168737922479353889161324661219649266
(32+4)(8+1) 32000 1000000 30 13 0.00055532290604859791562787806150687490441855901156
(32+4)(8+1) 32000 1000000 30 14 0.00063799295578427251145870992646590410515845855367
(32+4)(8+1) 32000 1000000 30 15 0.00071945262302629586705712962717145507696479827369
(32+4)(8+1) 32000 1000000 30 16 0.00079948721142675018188254218006356509973935118430
(32+4)(8+1) 32000 1000000 30 17 0.00087797832062131320685816693330708031530641911864
(32+4)(8+1) 32000 1000000 30 18 0.00095487024410535405521703251869906817617171394884
(32+4)(8+1) 32000 1000000 30 19 0.00103014819073040103278074482312859209797233157840
(32+4)(8+1) 32000 1000000 30 20 0.00110382397922297171065192330343066585394591592862
(32+4)(8+1) 32000 1000000 30 21 0.00117592653446624808333839079014788632618769977074
(32+4)(8+1) 32000 1000000 30 22 0.00124649551679019029790822004773078537598064905424
(32+4)(8+1) 32000 1000000 30 23 0.00131557702406595249559276946378423159856885282776
(32+4)(8+1) 32000 1000000 30 24 0.00138322068220899871486654582830063662571802684353
(32+4)(8+1) 32000 1000000 30 25 0.00144947767570725392982131431247087793237585672565
(32+4)(8+1) 32000 1000000 30 26 0.00151439942040239172450893942027752010822054262323
(32+4)(8+1) 32000 1000000 30 27 0.00157803667832327089515632968548470731837144883060
(32+4)(8+1) 32000 1000000 30 28 0.00164043897847162025041198590351567651253598358644
(32+4)(8+1) 32000 1000000 30 29 0.00170165425012147479067793540013079894912488150099
(32+4)(8+1) 32000 1000000 30 30 0.00176172860392665917564326014233554745357405861330
(32+4)(8+1) 32000 1000000 31 1 0E-49
(32+4)(8+1) 32000 1000000 31 2 0E-49
(32+4)(8+1) 32000 1000000 31 3 0E-49
(32+4)(8+1) 32000 1000000 31 4 0E-49
(32+4)(8+1) 32000 1000000 31 5 0E-49
(32+4)(8+1) 32000 1000000 31 6 0.00003545925929577585589185767563131714049816980107
(32+4)(8+1) 32000 1000000 31 7 0.00009970204816603694512546562466138456069616340979
(32+4)(8+1) 32000 1000000 31 8 0.00018208620641295026858442525873371620833718298052
(32+4)(8+1) 32000 1000000 31 9 0.00027488035744701002002790910941623940496471183512
(32+4)(8+1) 32000 1000000 31 10 0.00037315896707489009269947781468805332896590666808
(32+4)(8+1) 32000 1000000 31 11 0.00047388294473054584161185498210151457886678750117
(32+4)(8+1) 32000 1000000 31 12 0.00057518930344721918230929904695538392230136350598
(32+4)(8+1) 32000 1000000 31 13 0.00067593876380234566576502054827965688872130063740
(32+4)(8+1) 32000 1000000 31 14 0.00077544001297226173734183722410036943594321786456
(32+4)(8+1) 32000 1000000 31 15 0.00087328216842967227115180646762363096266439554110
(32+4)(8+1) 32000 1000000 31 16 0.00096923190008022758141501899000045724915433264758
(32+4)(8+1) 32000 1000000 31 17 0.00106316929989784706050364970820303171613125637346
(32+4)(8+1) 32000 1000000 31 18 0.00115504727364639171103945709406993356580871664837
(32+4)(8+1) 32000 1000000 31 19 0.00124486544784068924667035040086424642451746313138
(32+4)(8+1) 32000 1000000 31 20 0.00133265318767590219132527771220128144241527440757
(32+4)(8+1) 32000 1000000 31 21 0.00141845842814707936022725444947608157359486334769
(32+4)(8+1) 32000 1000000 31 22 0.00150234027074014848912045008368804180056913147950
(32+4)(8+1) 32000 1000000 31 23 0.00158436405268302371339735190732222105867163149211
(32+4)(8+1) 32000 1000000 31 24 0.00166459805918520239758770778862388513208240074541
(32+4)(8+1) 32000 1000000 31 25 0.00174311133855782336918205345122374983088866775828
(32+4)(8+1) 32000 1000000 31 26 0.00181997226382875518417417624090183529174937970044
(32+4)(8+1) 32000 1000000 31 27 0.00189524760284187202141293463503988545742511965102
(32+4)(8+1) 32000 1000000 31 28 0.00196900193617062935516882796946548438978280513871
(32+4)(8+1) 32000 1000000 31 29 0.00204129731336038620790221574055933440730598525343
(32+4)(8+1) 32000 1000000 31 30 0.00211219307228818966244603662660922214579720252386
(32+4)(8+1) 32000 1000000 31 31 0.00218174576962621417202474528296352973876896865213
(32+4)(8+1) 32000 1000000 32 1 0E-49
(32+4)(8+1) 32000 1000000 32 2 0E-49
(32+4)(8+1) 32000 1000000 32 3 0E-49
(32+4)(8+1) 32000 1000000 32 4 0E-49
(32+4)(8+1) 32000 1000000 32 5 0E-49
(32+4)(8+1) 32000 1000000 32 6 0.00004348885673708932542010854975552610350093676712
(32+4)(8+1) 32000 1000000 32 7 0.00012201063926173625988852149288613687933171274453
(32+4)(8+1) 32000 1000000 32 8 0.00022234345583749265963848209979224503873185675758
(32+4)(8+1) 32000 1000000 32 9 0.00033496105132551964199431067825480350577398759396
(32+4)(8+1) 32000 1000000 32 10 0.00045384977872963176942162411809176494718709676556
(32+4)(8+1) 32000 1000000 32 11 0.00057533828104751555489999617042881650628269782534
(32+4)(8+1) 32000 1000000 32 12 0.00069720376729047573870866533506571983888127971339
(32+4)(8+1) 32000 1000000 32 13 0.00081810730995552514691993004248179772211022028092
(32+4)(8+1) 32000 1000000 32 14 0.00093725218327478445906019280250768251329631860675
(32+4)(8+1) 32000 1000000 32 15 0.00105417779506355397313986596513442840448039886960
(32+4)(8+1) 32000 1000000 32 16 0.00116863409039756558948084673911948277852556836843
(32+4)(8+1) 32000 1000000 32 17 0.00128050386054279952077059993330533556491483786716
(32+4)(8+1) 32000 1000000 32 18 0.00138975394292614204431402545487394311486587411184
(32+4)(8+1) 32000 1000000 32 19 0.00149640413227278029353770131412640373374346981872
(32+4)(8+1) 32000 1000000 32 20 0.00160050713448333748094154237206381776453132741047
(32+4)(8+1) 32000 1000000 32 21 0.00170213551786352965570977882581731882386064563015
(32+4)(8+1) 32000 1000000 32 22 0.00180137316456608998119148368910943535884633632864
(32+4)(8+1) 32000 1000000 32 23 0.00189830965466650620789283257868426756404602978366
(32+4)(8+1) 32000 1000000 32 24 0.00199303658317964362366238971316048351774273238589
(32+4)(8+1) 32000 1000000 32 25 0.00208564516316604181036825811787826265673822490573
(32+4)(8+1) 32000 1000000 32 26 0.00217622469084662007845086061951382709935728421154
(32+4)(8+1) 32000 1000000 32 27 0.00226486159141287623603555555090982770261146319107
(32+4)(8+1) 32000 1000000 32 28 0.00235163885699118538458526623939810964963425934492
(32+4)(8+1) 32000 1000000 32 29 0.00243663574927258974599884054277020379128034305836
(32+4)(8+1) 32000 1000000 32 30 0.00251992767996458376818216583355810934652026138966
(32+4)(8+1) 32000 1000000 32 31 0.00260158620956367717800718776476811649230218356795
(32+4)(8+1) 32000 1000000 32 32 0.00268167912351285694624866903343299170579912527381
(32+4)(8+1) 32000 1000000 33 1 0E-49
(32+4)(8+1) 32000 1000000 33 2 0E-49
(32+4)(8+1) 32000 1000000 33 3 0E-49
(32+4)(8+1) 32000 1000000 33 4 0E-49
(32+4)(8+1) 32000 1000000 33 5 0E-49
(32+4)(8+1) 32000 1000000 33 6 0.00005299784466538575123636475851517560636386912912
(32+4)(8+1) 32000 1000000 33 7 0.00014839567757035349937309334813929384255987849226
(32+4)(8+1) 32000 1000000 33 8 0.00026988856111524502392886429506709637690479255617
(32+4)(8+1) 32000 1000000 33 9 0.00040581381714064108429115524847005157385823748678
(32+4)(8+1) 32000 1000000 33 10 0.00054887090414942337732543138982402542619339238698
(32+4)(8+1) 32000 1000000 33 11 0.00069464746101263369754182598331442785151046406947
(32+4)(8+1) 32000 1000000 33 12 0.00084050425064507497571595596419864422469217463123
(32+4)(8+1) 32000 1000000 33 13 0.00098487539538231407482295394974730371508601870600
(32+4)(8+1) 32000 1000000 33 14 0.00112684780904221893035158798904987875471817580928
(32+4)(8+1) 32000 1000000 33 15 0.00126590926489321652006883055762927700826167245665
(32+4)(8+1) 32000 1000000 33 16 0.00140179593119211520635079939523597669427896679445
(32+4)(8+1) 32000 1000000 33 17 0.00153439875877696665195354205573153863639031134988
(32+4)(8+1) 32000 1000000 33 18 0.00166370514274994316482795157338877472068983369456
(32+4)(8+1) 32000 1000000 33 19 0.00178976207241408231874279089462977722900630961497
(32+4)(8+1) 32000 1000000 33 20 0.00191265259223845342705331596213846808739036671144
(32+4)(8+1) 32000 1000000 33 21 0.00203248064071486712636489635861323040199285800100
(32+4)(8+1) 32000 1000000 33 22 0.00214936123907551199129906325901315066969595236599
(32+4)(8+1) 32000 1000000 33 23 0.00226341413990814347122466633419377995627206337279
(32+4)(8+1) 32000 1000000 33 24 0.00237475973747796345715968316644060120412610355475
(32+4)(8+1) 32000 1000000 33 25 0.00248351646920850437931306267724060423709165719783
(32+4)(8+1) 32000 1000000 33 26 0.00258979920638707482584006022092589750233786026768
(32+4)(8+1) 32000 1000000 33 27 0.00269371830340796187803899764768252024756891250996
(32+4)(8+1) 32000 1000000 33 28 0.00279537908554485935656462647722312537161585910241
(32+4)(8+1) 32000 1000000 33 29 0.00289488162767413104024431209941678673271019613352
(32+4)(8+1) 32000 1000000 33 30 0.00299232072430784232796124345915946965409535084658
(32+4)(8+1) 32000 1000000 33 31 0.00308778598334393275678312228527066243115038608740
(32+4)(8+1) 32000 1000000 33 32 0.00318136199755814939070784826868267449058162162826
(32+4)(8+1) 32000 1000000 33 33 0.00327312856255605949317686675808640438614729058667
(32+4)(8+1) 32000 1000000 34 1 0E-49
(32+4)(8+1) 32000 1000000 34 2 0E-49
(32+4)(8+1) 32000 1000000 34 3 0E-49
(32+4)(8+1) 32000 1000000 34 4 0E-49
(32+4)(8+1) 32000 1000000 34 5 0E-49
(32+4)(8+1) 32000 1000000 34 6 0.00006419826322186708287085708599627019318355280205
(32+4)(8+1) 32000 1000000 34 7 0.00017943935987327020937242387958077597245663039600
(32+4)(8+1) 32000 1000000 34 8 0.00032575662259713364385631996017577885037042454857
(32+4)(8+1) 32000 1000000 34 9 0.00048895819124785302049389059869871209128445182156
(32+4)(8+1) 32000 1000000 34 10 0.00066022867025761311039675219567302791998183371217
(32+4)(8+1) 32000 1000000 34 11 0.00083429078020866271843106248650552535465811240613
(32+4)(8+1) 32000 1000000 34 12 0.00100802501296910731282575385627163467433813176809
(32+4)(8+1) 32000 1000000 34 13 0.00117960841825736165553945607106268881055568317575
(32+4)(8+1) 32000 1000000 34 14 0.00134800009282288445478054597186865238641448057785
(32+4)(8+1) 32000 1000000 34 15 0.00151263492112780569779548913179834741972285340043
(32+4)(8+1) 32000 1000000 34 16 0.00167323947508920061452350220888010856383059744659
(32+4)(8+1) 32000 1000000 34 17 0.00182971978489827882518583448207064466269864622000
(32+4)(8+1) 32000 1000000 34 18 0.00198209193719855356844445056887634615694435575686
(32+4)(8+1) 32000 1000000 34 19 0.00213043860606092906723649627605288728387048903325
(32+4)(8+1) 32000 1000000 34 20 0.00227488154752450117008712202888855286386516996462
(32+4)(8+1) 32000 1000000 34 21 0.00241556407521537874923295895307362504571825284492
(32+4)(8+1) 32000 1000000 34 22 0.00255263986472530556993757454032958537455324545263
(32+4)(8+1) 32000 1000000 34 23 0.00268626581981080842963080689126612414251131927170
(32+4)(8+1) 32000 1000000 34 24 0.00281659757153268775942319097333198753822799209880
(32+4)(8+1) 32000 1000000 34 25 0.00294378669700410217148924554114876487189585747455
(32+4)(8+1) 32000 1000000 34 26 0.00306797906662876005669307920293381792753382632960
(32+4)(8+1) 32000 1000000 34 27 0.00318931393307413258154033926575803891430234361015
(32+4)(8+1) 32000 1000000 34 28 0.00330792350660113939139736822766800916215791870487
(32+4)(8+1) 32000 1000000 34 29 0.00342393284686702047926203022139415988235377336331
(32+4)(8+1) 32000 1000000 34 30 0.00353745995756847430188481304021372523574239949728
(32+4)(8+1) 32000 1000000 34 31 0.00364861600766133191690986115469197974619829932363
(32+4)(8+1) 32000 1000000 34 32 0.00375750562792790497305832962717754762663382781920
(32+4)(8+1) 32000 1000000 34 33 0.00386422724855363455959271374572626136365474097902
(32+4)(8+1) 32000 1000000 34 34 0.00396887345483499037563499346522493651927197077961
(32+4)(8+1) 32000 1000000 35 1 0E-49
(32+4)(8+1) 32000 1000000 35 2 0E-49
(32+4)(8+1) 32000 1000000 35 3 0E-49
(32+4)(8+1) 32000 1000000 35 4 0E-49
(32+4)(8+1) 32000 1000000 35 5 0E-49
(32+4)(8+1) 32000 1000000 35 6 0.00007732413856409154700435626305891945228381980893
(32+4)(8+1) 32000 1000000 35 7 0.00021578427865010383503281664940788671592387650146
(32+4)(8+1) 32000 1000000 35 8 0.00039109001895042189406910926717687971459004041831
(32+4)(8+1) 32000 1000000 35 9 0.00058607073833199583739417070981990015022230460477
(32+4)(8+1) 32000 1000000 35 10 0.00079013579729076296952634163963332246797222639487
(32+4)(8+1) 32000 1000000 35 11 0.00099700224134517989714035264189070071212012724204
(32+4)(8+1) 32000 1000000 35 12 0.00120299854856964781745291479714623717965965042525
(32+4)(8+1) 32000 1000000 35 13 0.00140601152665084323628790879018267171226162956067
(32+4)(8+1) 32000 1000000 35 14 0.00160486052501525454387315967491317940882732312006
(32+4)(8+1) 32000 1000000 35 15 0.00179892711691143541048019676933795475564340590833
(32+4)(8+1) 32000 1000000 35 16 0.00198793390418194725848910510886121949100392831110
(32+4)(8+1) 32000 1000000 35 17 0.00217181060253131709326373294868743897238306493360
(32+4)(8+1) 32000 1000000 35 18 0.00235061185291478252716210429656562087591749570067
(32+4)(8+1) 32000 1000000 35 19 0.00252446617437739851109208220904283875819968821201
(32+4)(8+1) 32000 1000000 35 20 0.00269354397050266948339796374294273792727356639451
(32+4)(8+1) 32000 1000000 35 21 0.00285803737192238007001266764656584019500741370880
(32+4)(8+1) 32000 1000000 35 22 0.00301814753140899165382173367741793332110505132109
(32+4)(8+1) 32000 1000000 35 23 0.00317407666548565464495175248389937063315082136704
(32+4)(8+1) 32000 1000000 35 24 0.00332602314655796286677194413167027874438411668263
(32+4)(8+1) 32000 1000000 35 25 0.00347417856801155432948917989226631310194713014787
(32+4)(8+1) 32000 1000000 35 26 0.00361872608936184080587581898857869412508260897825
(32+4)(8+1) 32000 1000000 35 27 0.00375983961126960676352668556007520065193270954600
(32+4)(8+1) 32000 1000000 35 28 0.00389768348545046761338167108246050934867280266056
(32+4)(8+1) 32000 1000000 35 29 0.00403241256495000019158901790233508873816028218348
(32+4)(8+1) 32000 1000000 35 30 0.00416417246594808683161854147853347357551657742474
(32+4)(8+1) 32000 1000000 35 31 0.00429309995561697946240759819158484698670326065747
(32+4)(8+1) 32000 1000000 35 32 0.00441932340940283559407819773375171513610878407376
(32+4)(8+1) 32000 1000000 35 33 0.00454296330041088094446385715194671186524086771184
(32+4)(8+1) 32000 1000000 35 34 0.00466413269656270307744231241955984893136900557405
(32+4)(8+1) 32000 1000000 35 35 0.00478293774995583712747203414723203036339542639226
(32+4)(8+1) 32000 1000000 36 1 0E-49
(32+4)(8+1) 32000 1000000 36 2 0E-49
(32+4)(8+1) 32000 1000000 36 3 0E-49
(32+4)(8+1) 32000 1000000 36 4 0E-49
(32+4)(8+1) 32000 1000000 36 5 0E-49
(32+4)(8+1) 32000 1000000 36 6 0.00009263292894540200441437138168141616639493945399
(32+4)(8+1) 32000 1000000 36 7 0.00025813736639121031213432330650238466051848418770
(32+4)(8+1) 32000 1000000 36 8 0.00046714539948484532096231243668218264897555693911
(32+4)(8+1) 32000 1000000 36 9 0.00069899527188843577327503221321028185540890931170
(32+4)(8+1) 32000 1000000 36 10 0.00094102479307417333072861222424256135866631478195
(32+4)(8+1) 32000 1000000 36 11 0.00118578593922451282374586981743821259599080361985
(32+4)(8+1) 32000 1000000 36 12 0.00142897472087635670790911934396982512597040784403
(32+4)(8+1) 32000 1000000 36 13 0.00166815124419468110064044307883144884871519761727
(32+4)(8+1) 32000 1000000 36 14 0.00190198274896965882327385591913530178024544673909
(32+4)(8+1) 32000 1000000 36 15 0.00212979808473504057544166422609906859789322534032
(32+4)(8+1) 32000 1000000 36 16 0.00235132318977654310294847519624167687052661958883
(32+4)(8+1) 32000 1000000 36 17 0.00256652200668998721290837336115566987284830649381
(32+4)(8+1) 32000 1000000 36 18 0.00277549956448583000147716127151768947056961715220
(32+4)(8+1) 32000 1000000 36 19 0.00297844228288982314309153266094327661637199552495
(32+4)(8+1) 32000 1000000 36 20 0.00317558091710776376539522081259109991637304022981
(32+4)(8+1) 32000 1000000 36 21 0.00336716747772622517725089856331594561527390723715
(32+4)(8+1) 32000 1000000 36 22 0.00355346088917532755177868450574250867157274899482
(32+4)(8+1) 32000 1000000 36 23 0.00373471817099336920303797380699994657911139702695
(32+4)(8+1) 32000 1000000 36 24 0.00391118913766057951147565896781004175390551336480
(32+4)(8+1) 32000 1000000 36 25 0.00408311335119136064337063570468578575532333404869
(32+4)(8+1) 32000 1000000 36 26 0.00425071851776877296069474325673063468962435772824
(32+4)(8+1) 32000 1000000 36 27 0.00441421980672331161328835231119555231131790788031
(32+4)(8+1) 32000 1000000 36 28 0.00457381975273297635872949400740693513695087079032
(32+4)(8+1) 32000 1000000 36 29 0.00472970851961138825745489233728919160929469269920
(32+4)(8+1) 32000 1000000 36 30 0.00488206438042823493472647083176332940862110359232
(32+4)(8+1) 32000 1000000 36 31 0.00503105431878988829571293310442366950624112781372
(32+4)(8+1) 32000 1000000 36 32 0.00517683468918402489462196850705797357352940252722
(32+4)(8+1) 32000 1000000 36 33 0.00531955189625502452051169697520472071966972743710
(32+4)(8+1) 32000 1000000 36 34 0.00545934306751285581289696624732021779145600052048
(32+4)(8+1) 32000 1000000 36 35 0.00559633670374537273160699698722706090808763999966
(32+4)(8+1) 32000 1000000 36 36 0.00573065329791453012981522559804016621853563240544
(32+4)(8+1) 32000 1000000 37 1 0E-49
(32+4)(8+1) 32000 1000000 37 2 0E-49
(32+4)(8+1) 32000 1000000 37 3 0E-49
(32+4)(8+1) 32000 1000000 37 4 0E-49
(32+4)(8+1) 32000 1000000 37 5 0E-49
(32+4)(8+1) 32000 1000000 37 6 0.00011040701622703704762546690543952568012770487764
(32+4)(8+1) 32000 1000000 37 7 0.00030727394939617836632588708879255752987170011253
(32+4)(8+1) 32000 1000000 37 8 0.00055530084989826013947879232488369325602246130477
(32+4)(8+1) 32000 1000000 37 9 0.00082975330612930823023670350997807549743962783277
(32+4)(8+1) 32000 1000000 37 10 0.00111556162764709270235272989897347371631016754640
(32+4)(8+1) 32000 1000000 37 11 0.00140393276338717772957043857649483846814598179827
(32+4)(8+1) 32000 1000000 37 12 0.00168984023873135822074068370912573375408810948605
(32+4)(8+1) 32000 1000000 37 13 0.00197047744889582343963157382583720371626999120653
(32+4)(8+1) 32000 1000000 37 14 0.00224434677781314386614508337057920929152773437664
(32+4)(8+1) 32000 1000000 37 15 0.00251072614473333143867752882056107712465414881316
(32+4)(8+1) 32000 1000000 37 16 0.00276935406811383432205478015737290004376526464884
(32+4)(8+1) 32000 1000000 37 17 0.00302024146620275049970859091234376404520996135196
(32+4)(8+1) 32000 1000000 37 18 0.00326355782515790096666376263945714886641858591353
(32+4)(8+1) 32000 1000000 37 19 0.00349956166253161139270185679033987584534691045160
(32+4)(8+1) 32000 1000000 37 20 0.00372855778078653143648585098005178502609073790687
(32+4)(8+1) 32000 1000000 37 21 0.00395087095483864887798273662157796932179651230764
(32+4)(8+1) 32000 1000000 37 22 0.00416682982522673509991252415548425691520667609814
(32+4)(8+1) 32000 1000000 37 23 0.00437675719152214725696946275847542635680153378095
(32+4)(8+1) 32000 1000000 37 24 0.00458096434719124381092253314531792215279258648165
(32+4)(8+1) 32000 1000000 37 25 0.00477974797496474555210967468245290153955145346077
(32+4)(8+1) 32000 1000000 37 26 0.00497338866266645801774935475468084203392481741237
(32+4)(8+1) 32000 1000000 37 27 0.00516215043744103364386809123330628955830067638095
(32+4)(8+1) 32000 1000000 37 28 0.00534628093020146288276734369084128661296416799645
(32+4)(8+1) 32000 1000000 37 29 0.00552601191898376954483087574404558052244738924401
(32+4)(8+1) 32000 1000000 37 30 0.00570156008832954604570881066213043014000577884143
(32+4)(8+1) 32000 1000000 37 31 0.00587312789941727310728956489946867284351313051451
(32+4)(8+1) 32000 1000000 37 32 0.00604090450341855290317890621272242508218170951801
(32+4)(8+1) 32000 1000000 37 33 0.00620506665541196983763344394773416530830398700608
(32+4)(8+1) 32000 1000000 37 34 0.00636577960258828718452196262160635294804696074136
(32+4)(8+1) 32000 1000000 37 35 0.00652319793129822230578412623250414229397906583786
(32+4)(8+1) 32000 1000000 37 36 0.00667746636460276502096414472443346021437724119002
(32+4)(8+1) 32000 1000000 37 37 0.00682872050662013273655808943835617110235284388986
(32+4)(8+1) 32000 1000000 38 1 0E-49
(32+4)(8+1) 32000 1000000 38 2 0E-49
(32+4)(8+1) 32000 1000000 38 3 0E-49
(32+4)(8+1) 32000 1000000 38 4 0E-49
(32+4)(8+1) 32000 1000000 38 5 0E-49
(32+4)(8+1) 32000 1000000 38 6 0.00013095524293791453640576302932007027787491790806
(32+4)(8+1) 32000 1000000 38 7 0.00036404190983724387358989749571530479538470572142
(32+4)(8+1) 32000 1000000 38 8 0.00065706322474915015619786840269857212051798446455
(32+4)(8+1) 32000 1000000 38 9 0.00098055472272098041785864207966309298210400215208
(32+4)(8+1) 32000 1000000 38 10 0.00131665965841630131334601106435778724041880402327
(32+4)(8+1) 32000 1000000 38 11 0.00165503737317190099734613501457772298194068415653
(32+4)(8+1) 32000 1000000 38 12 0.00198983841254763290019457332455995890012665324147
(32+4)(8+1) 32000 1000000 38 13 0.00231784562513477945810189615885795845995749974726
(32+4)(8+1) 32000 1000000 38 14 0.00263738346463216591871672965742684434838900491464
(32+4)(8+1) 32000 1000000 38 15 0.00294768213475034467195717517604456003881609961730
(32+4)(8+1) 32000 1000000 38 16 0.00324850419603024974420582252338620182544680870726
(32+4)(8+1) 32000 1000000 38 17 0.00353992279550817323987014912304936494638787572854
(32+4)(8+1) 32000 1000000 38 18 0.00382218846900332924338467208076506332987480754401
(32+4)(8+1) 32000 1000000 38 19 0.00409564843811661997900247829453931075918119443257
(32+4)(8+1) 32000 1000000 38 20 0.00436069748261901153595285440369462274123598123501
(32+4)(8+1) 32000 1000000 38 21 0.00461774806502955860707082261424561886705227697341
(32+4)(8+1) 32000 1000000 38 22 0.00486721232973654847326152031501799030200033339581
(32+4)(8+1) 32000 1000000 38 23 0.00510949149133156010012460418166520759224154728126
(32+4)(8+1) 32000 1000000 38 24 0.00534496984675152784001068698081170907277701780099
(32+4)(8+1) 32000 1000000 38 25 0.00557401168513642220212797303239302049028604668970
