config total_drives chunks_per_disk failed_disks affected_racks dl_prob
(16+2)(8+1) 32000 1000000 27 9 0.77883633417407734244843536568082123406752541780971
(16+2)(8+1) 32000 1000000 27 10 0.81165451814606436520628148006147397162306523970491
(16+2)(8+1) 32000 1000000 27 11 0.83689944421007187780247483564050692778030123126909
(16+2)(8+1) 32000 1000000 27 12 0.85680667354494383460735276977648928693649407376388
(16+2)(8+1) 32000 1000000 27 13 0.87283708826040811932790706826291389134550090721702
(16+2)(8+1) 32000 1000000 27 14 0.88597758038767769116933097655534623747753643743579
(16+2)(8+1) 32000 1000000 27 15 0.89691477863109089248053801653422361148615994933464
(16+2)(8+1) 32000 1000000 27 16 0.90613897405999447383990460425248355518553370419585
(16+2)(8+1) 32000 1000000 27 17 0.91400836802429882822853598089954787837244141659506
(16+2)(8+1) 32000 1000000 27 18 0.92079000698036413155065731187735369378372917839510
(16+2)(8+1) 32000 1000000 27 19 0.92668658636220656790425626263494255662945359046106
(16+2)(8+1) 32000 1000000 27 20 0.93185443998556713911495993782619554117325782002469
(16+2)(8+1) 32000 1000000 27 21 0.93641588542049956472913247945314312555174996855832
(16+2)(8+1) 32000 1000000 27 22 0.94046786827742552778614461325320568449457556754958
(16+2)(8+1) 32000 1000000 27 23 0.94408812631572976787559291954522953928172168451571
(16+2)(8+1) 32000 1000000 27 24 0.94733965838642455461694911977921148106674838410851
(16+2)(8+1) 32000 1000000 27 25 0.95027401367754906213377888962604676768348898077402
(16+2)(8+1) 32000 1000000 27 26 0.95293374633047151111984156488432304937473923049881
(16+2)(8+1) 32000 1000000 27 27 0.95535427055438216894707913993377653301119520928613
(16+2)(8+1) 32000 1000000 28 1 0E-49
(16+2)(8+1) 32000 1000000 28 2 0E-49
(16+2)(8+1) 32000 1000000 28 3 0E-49
(16+2)(8+1) 32000 1000000 28 4 0.29140269404117394599037987084562246610716943492224
(16+2)(8+1) 32000 1000000 28 5 0.50654190412028086006649478518678331649643606002087
(16+2)(8+1) 32000 1000000 28 6 0.64183830157811605505464301930195898849482150074389
(16+2)(8+1) 32000 1000000 28 7 0.72823820342517060757616834921050345874021590097214
(16+2)(8+1) 32000 1000000 28 8 0.78592756732616045037167804746181123800429462646475
(16+2)(8+1) 32000 1000000 28 9 0.82621298942963844884013421044876277102569856772304
(16+2)(8+1) 32000 1000000 28 10 0.85546806625650941984875421327214479705905070391585
(16+2)(8+1) 32000 1000000 28 11 0.87742565199463399564114654905418909882887947645543
(16+2)(8+1) 32000 1000000 28 12 0.89436801780622938797841322341468502232388573099574
(16+2)(8+1) 32000 1000000 28 13 0.90774824232790870158633915804530818531514454779364
(16+2)(8+1) 32000 1000000 28 14 0.91852564269897831065035454271169136148641419171493
(16+2)(8+1) 32000 1000000 28 15 0.92735410206819243441656641337936359744603444761216
(16+2)(8+1) 32000 1000000 28 16 0.93469196670249552222850987599572099358439597753503
(16+2)(8+1) 32000 1000000 28 17 0.94086851169992924297481694716267836743049659923620
(16+2)(8+1) 32000 1000000 28 18 0.94612546546803377215039132398134777302833396644888
(16+2)(8+1) 32000 1000000 28 19 0.95064372095361246760689652460640766196570956859424
(16+2)(8+1) 32000 1000000 28 20 0.95456097464824255092344584797994525938680611504856
(16+2)(8+1) 32000 1000000 28 21 0.95798365256113609611970429384250210843172090253065
(16+2)(8+1) 32000 1000000 28 22 0.96099514667586349326181290312940877428114512758363
(16+2)(8+1) 32000 1000000 28 23 0.96366161360227809457822565158100541114422631870672
(16+2)(8+1) 32000 1000000 28 24 0.96603612868126784442915237781683057452736294139840
(16+2)(8+1) 32000 1000000 28 25 0.96816170949371139683130720833943776975467030608134
(16+2)(8+1) 32000 1000000 28 26 0.97007354856167504165016150813988978162995438027486
(16+2)(8+1) 32000 1000000 28 27 0.97180068408669580465152550638305609984116894944229
(16+2)(8+1) 32000 1000000 28 28 0.97336726549739013252686068749418241089308835597884
(16+2)(8+1) 32000 1000000 29 1 0E-49
(16+2)(8+1) 32000 1000000 29 2 0E-49
(16+2)(8+1) 32000 1000000 29 3 0E-49
(16+2)(8+1) 32000 1000000 29 4 0.32931763999632855065934403180493206157726403307327
(16+2)(8+1) 32000 1000000 29 5 0.55888700868655122011554059500028862414903601957231
(16+2)(8+1) 32000 1000000 29 6 0.69535366218783440909930827051952699963857822863053
(16+2)(8+1) 32000 1000000 29 7 0.77832843618450793683239577788203846333569447755683
(16+2)(8+1) 32000 1000000 29 8 0.83146284764775432654009092346333069035306443621631
(16+2)(8+1) 32000 1000000 29 9 0.86726565935075059662462147566585726061874939920780
(16+2)(8+1) 32000 1000000 29 10 0.89247606634794000776059193120325976518534030384507
(16+2)(8+1) 32000 1000000 29 11 0.91089506666398185709377362509619291527849896428508
(16+2)(8+1) 32000 1000000 29 12 0.92477288867744089716517553890444954498098659375940
(16+2)(8+1) 32000 1000000 29 13 0.93550255877088827087810666978969942237900302494323
(16+2)(8+1) 32000 1000000 29 14 0.94398123599401325279263929598086844444608808450600
(16+2)(8+1) 32000 1000000 29 15 0.95080705039577896108254383413077589350140952850550
(16+2)(8+1) 32000 1000000 29 16 0.95639098485904581510992216158412263688841940656866
(16+2)(8+1) 32000 1000000 29 17 0.96102298274783204341253526098406814401925854248412
(16+2)(8+1) 32000 1000000 29 18 0.96491239443542675489957465723486841473364091386607
(16+2)(8+1) 32000 1000000 29 19 0.96821350716816694329863559856769517223021246039074
(16+2)(8+1) 32000 1000000 29 20 0.97104211497470338896192583954928004007793804429360
(16+2)(8+1) 32000 1000000 29 21 0.97348654513875653434406504670737001580976673989272
(16+2)(8+1) 32000 1000000 29 22 0.97561516231656902819462926635033547500422368962375
(16+2)(8+1) 32000 1000000 29 23 0.97748157992476664285409805832355667229299999831127
(16+2)(8+1) 32000 1000000 29 24 0.97912834622610089897416562069359203199958685262991
(16+2)(8+1) 32000 1000000 29 25 0.98058959532388185710281521354136857649683515646365
(16+2)(8+1) 32000 1000000 29 26 0.98189298290066319229886916165787798234316823993852
(16+2)(8+1) 32000 1000000 29 27 0.98306111945926420205418210513634449339194101293498
(16+2)(8+1) 32000 1000000 29 28 0.98411264513368121505456970524069956007200126836083
(16+2)(8+1) 32000 1000000 29 29 0.98506304523287701854883504542960134723392388278162
(16+2)(8+1) 32000 1000000 30 1 0E-49
(16+2)(8+1) 32000 1000000 30 2 0E-49
(16+2)(8+1) 32000 1000000 30 3 0E-49
(16+2)(8+1) 32000 1000000 30 4 0.36922670590847892500173443724710443043825455360667
(16+2)(8+1) 32000 1000000 30 5 0.61075675404612985275556536081573993097593581601488
(16+2)(8+1) 32000 1000000 30 6 0.74566317538621195039133019944479598211895587974449
(16+2)(8+1) 32000 1000000 30 7 0.82336667319741092461035829282581866318110900182813
(16+2)(8+1) 32000 1000000 30 8 0.87088786473497421326585658842632368652061862112055
(16+2)(8+1) 32000 1000000 30 9 0.90167654367607745885571525643926373582885735431402
(16+2)(8+1) 32000 1000000 30 10 0.92263573577434402574572515830764162629984107739181
(16+2)(8+1) 32000 1000000 30 11 0.93750402247824758547707990477110869050392547603710
(16+2)(8+1) 32000 1000000 30 12 0.94841907855591091113449584856856852116961480412316
(16+2)(8+1) 32000 1000000 30 13 0.95666478579070383730416778244386006608948547442954
(16+2)(8+1) 32000 1000000 30 14 0.96304619916110434848790407683838257380661536365669
(16+2)(8+1) 32000 1000000 30 15 0.96808738615551186590456771143183862773476658705671
(16+2)(8+1) 32000 1000000 30 16 0.97214077857302293643975596560181229555278998383777
(16+2)(8+1) 32000 1000000 30 17 0.97545020195552242352018605749168139366744108182016
(16+2)(8+1) 32000 1000000 30 18 0.97818858896992833556981752554548216404893992541898
(16+2)(8+1) 32000 1000000 30 19 0.98048130803258244475289839836352682927969663179462
(16+2)(8+1) 32000 1000000 30 20 0.98242102761666269829718437308814039211641295289222
(16+2)(8+1) 32000 1000000 30 21 0.98407744123521577850432839244578017378997943388370
(16+2)(8+1) 32000 1000000 30 22 0.98550378272112917859276837141312571552964954422348
(16+2)(8+1) 32000 1000000 30 23 0.98674128534278407738961620799495143632923800585257
(16+2)(8+1) 32000 1000000 30 24 0.98782229311672828853599961417234724362351262440018
(16+2)(8+1) 32000 1000000 30 25 0.98877247004046749703740820504962180087753339276129
(16+2)(8+1) 32000 1000000 30 26 0.98961239400306826076414247093371105131900025229288
(16+2)(8+1) 32000 1000000 30 27 0.99035872363806209938594561106435430475114653811628
(16+2)(8+1) 32000 1000000 30 28 0.99102506403617099083325252714405539341539693874199
(16+2)(8+1) 32000 1000000 30 29 0.99162261698487705747077337559409039274828346145116
(16+2)(8+1) 32000 1000000 30 30 0.99216067494132006084785642735974980346521121673136
(16+2)(8+1) 32000 1000000 31 1 0E-49
(16+2)(8+1) 32000 1000000 31 2 0E-49
(16+2)(8+1) 32000 1000000 31 3 0E-49
(16+2)(8+1) 32000 1000000 31 4 0.41079762187728014948649589217145118854578639782367
(16+2)(8+1) 32000 1000000 31 5 0.66127533326685661189165912929537966647043091160169
(16+2)(8+1) 32000 1000000 31 6 0.79187894162534821620201816322735475868931900796780
(16+2)(8+1) 32000 1000000 31 7 0.86274800602734648016776482185981148541650904756191
(16+2)(8+1) 32000 1000000 31 8 0.90395166141632200868824882908329956678004694135407
(16+2)(8+1) 32000 1000000 31 9 0.92952281659596235553694756230704473370454266136238
(16+2)(8+1) 32000 1000000 31 10 0.94629785565184828216300318264017366203910088806607
(16+2)(8+1) 32000 1000000 31 11 0.95782076942702579370771055801700833391895716984234
(16+2)(8+1) 32000 1000000 31 12 0.96604337230371946858117468533117967186831385828292
(16+2)(8+1) 32000 1000000 31 13 0.97210023738575672786838410031505392333596580123047
(16+2)(8+1) 32000 1000000 31 14 0.97668257465473493132311985336476822178817005581888
(16+2)(8+1) 32000 1000000 31 15 0.98022891239333818343333357261720623629777298822767
(16+2)(8+1) 32000 1000000 31 16 0.98302740240160847510507992753690353225200163116326
(16+2)(8+1) 32000 1000000 31 17 0.98527324818154014278963027592054962559665766660935
(16+2)(8+1) 32000 1000000 31 18 0.98710225927234739868478539973336005090094835848285
(16+2)(8+1) 32000 1000000 31 19 0.98861116424936477712380120124633173048429034016077
(16+2)(8+1) 32000 1000000 31 20 0.98987030091111759149900275473867804455923057601833
(16+2)(8+1) 32000 1000000 31 21 0.99093176965099324256093329624157376256617008530400
(16+2)(8+1) 32000 1000000 31 22 0.99183480498064818407972397115157464647611053983776
(16+2)(8+1) 32000 1000000 31 23 0.99260939498070605343891067823731717936605565936562
(16+2)(8+1) 32000 1000000 31 24 0.99327877025631387089404748156693186123857273740726
(16+2)(8+1) 32000 1000000 31 25 0.99386114731612335023150563898032873496590553957517
(16+2)(8+1) 32000 1000000 31 26 0.99437097035093773720929096616022812752657719770032
(16+2)(8+1) 32000 1000000 31 27 0.99481980936923196389784955198186543937799985361043
(16+2)(8+1) 32000 1000000 31 28 0.99521701895952156907509326431035374558806199328104
(16+2)(8+1) 32000 1000000 31 29 0.99557022774654728538015595713238180138264719389800
(16+2)(8+1) 32000 1000000 31 30 0.99588570640282387087611580805251569730006408469153
(16+2)(8+1) 32000 1000000 31 31 0.99616864740749643643970535453113815227957269227546
(16+2)(8+1) 32000 1000000 32 1 0E-49
(16+2)(8+1) 32000 1000000 32 2 0E-49
(16+2)(8+1) 32000 1000000 32 3 0E-49
(16+2)(8+1) 32000 1000000 32 4 0.45363991532838175693979472084081007993024738983639
(16+2)(8+1) 32000 1000000 32 5 0.70960080482222472540036251129645887967970168975211
(16+2)(8+1) 32000 1000000 32 6 0.83331656063025590812668985029531109015062897203704
(16+2)(8+1) 32000 1000000 32 7 0.89618412554950413775788440855057934181610841442924
(16+2)(8+1) 32000 1000000 32 8 0.93076152250904960676415509065576130573825291528658
(16+2)(8+1) 32000 1000000 32 9 0.95123236627261680799333464207606607867150169998585
(16+2)(8+1) 32000 1000000 32 10 0.96412913213845022244605086375577041295780221619758
(16+2)(8+1) 32000 1000000 32 11 0.97268207358200888993025390296929815928780684976253
(16+2)(8+1) 32000 1000000 32 12 0.97859962368076546234566315747710333379466961938388
(16+2)(8+1) 32000 1000000 32 13 0.98284047605109858023209656786998608077314436641938
(16+2)(8+1) 32000 1000000 32 14 0.98597080738393969105832975464785681096447396306906
(16+2)(8+1) 32000 1000000 32 15 0.98833999707197720322944344014885156829933603415296
(16+2)(8+1) 32000 1000000 32 16 0.99017195968680633282043638035016153524427099589272
(16+2)(8+1) 32000 1000000 32 17 0.99161498597101509832317815742894284079673507527074
(16+2)(8+1) 32000 1000000 32 18 0.99277013377204177349624483521176838254018972900283
(16+2)(8+1) 32000 1000000 32 19 0.99370802374985577023393944165578483435080873169366
(16+2)(8+1) 32000 1000000 32 20 0.99447911354925282226285986492220767870616094673711
(16+2)(8+1) 32000 1000000 32 21 0.99512017227346954585418755852917938611259253310638
(16+2)(8+1) 32000 1000000 32 22 0.99565847020514637882818177258821425130888055814314
(16+2)(8+1) 32000 1000000 32 23 0.99611455532176085340698950297922207733812358343994
(16+2)(8+1) 32000 1000000 32 24 0.99650413315735572753339392315528300370092411292043
(16+2)(8+1) 32000 1000000 32 25 0.99683936451078512147243291405345142658730284752024
(16+2)(8+1) 32000 1000000 32 26 0.99712977721252296621308312028838668299632464595980
(16+2)(8+1) 32000 1000000 32 27 0.99738291711353563380394955957202666151083893919515
(16+2)(8+1) 32000 1000000 32 28 0.99760481977471181082584682854648187628521650760960
(16+2)(8+1) 32000 1000000 32 29 0.99780035689328384699993609848166130325745457437251
(16+2)(8+1) 32000 1000000 32 30 0.99797349392139388847036851793920629655060124988884
(16+2)(8+1) 32000 1000000 32 31 0.99812748386200315486867333100301352802415082200392
(16+2)(8+1) 32000 1000000 32 32 0.99826501461792009341694517172149016358799234529396
(16+2)(8+1) 32000 1000000 33 1 0E-49
(16+2)(8+1) 32000 1000000 33 2 0E-49
(16+2)(8+1) 32000 1000000 33 3 0E-49
(16+2)(8+1) 32000 1000000 33 4 0.49731266081462190119270813987831593265997523654452
(16+2)(8+1) 32000 1000000 33 5 0.75496920205173154673651134673219858069218218967855
(16+2)(8+1) 32000 1000000 33 6 0.86953505615853036118443720527321960237378358160706
(16+2)(8+1) 32000 1000000 33 7 0.92370478752858219088403183348031384552113538434408
(16+2)(8+1) 32000 1000000 33 8 0.95173945153062544122272676979308099334535113242536
(16+2)(8+1) 32000 1000000 33 9 0.96750284164395836932455474926212444107400907148894
(16+2)(8+1) 32000 1000000 33 10 0.97700489519590022828327068820040673154629567777393
(16+2)(8+1) 32000 1000000 33 11 0.98306973455067699923492714589796570380369560238600
(16+2)(8+1) 32000 1000000 33 12 0.98712710836002353191544605269068176275705936646934
(16+2)(8+1) 32000 1000000 33 13 0.98994937882456350797080782370561791751864122602193
(16+2)(8+1) 32000 1000000 33 14 0.99197764265826785962512846536106341017871900995720
(16+2)(8+1) 32000 1000000 33 15 0.99347608463351901969323038033700016080960955930413
(16+2)(8+1) 32000 1000000 33 16 0.99460953134644895119512062478477414060914600181969
(16+2)(8+1) 32000 1000000 33 17 0.99548451525324455393232187880772365408067230567267
(16+2)(8+1) 32000 1000000 33 18 0.99617203980713182354174862357624488222609208246496
(16+2)(8+1) 32000 1000000 33 19 0.99672071956499686011478512259796562489016666619584
(16+2)(8+1) 32000 1000000 33 20 0.99716463939913097130291098636004774034842871784879
(16+2)(8+1) 32000 1000000 33 21 0.99752820574817726406754445911450209975067790378110
(16+2)(8+1) 32000 1000000 33 22 0.99782922645750432801811792642976642286653996916305
(16+2)(8+1) 32000 1000000 33 23 0.99808091582982204420878779173361317487331224703882
(16+2)(8+1) 32000 1000000 33 24 0.99829322983318013509427656958504114021613213415110
(16+2)(8+1) 32000 1000000 33 25 0.99847377361441262670173014222526630325351013678181
(16+2)(8+1) 32000 1000000 33 26 0.99862842987176984629570184223626427463172250577218
(16+2)(8+1) 32000 1000000 33 27 0.99876180136795632847029370825824839112559820363816
(16+2)(8+1) 32000 1000000 33 28 0.99887752741470514011255535094463883651524042040883
(16+2)(8+1) 32000 1000000 33 29 0.99897851345838208646261945543008329795699744516149
(16+2)(8+1) 32000 1000000 33 30 0.99906709981845363803401057133433159718895877964316
(16+2)(8+1) 32000 1000000 33 31 0.99914518721159272774938984453119937201886562883938
(16+2)(8+1) 32000 1000000 33 32 0.99921433117882705062699060681069348298709599072518
(16+2)(8+1) 32000 1000000 33 33 0.99927581386115343763770869285021644679506007775839
(16+2)(8+1) 32000 1000000 34 1 0E-49
(16+2)(8+1) 32000 1000000 34 2 0E-49
(16+2)(8+1) 32000 1000000 34 3 0E-49
(16+2)(8+1) 32000 1000000 34 4 0.54133522045790855786232990349163086238989682324340
(16+2)(8+1) 32000 1000000 34 5 0.79673531610598585259932120989429602187383195996198
(16+2)(8+1) 32000 1000000 34 6 0.90035519705201662779521289101906998427817494084457
(16+2)(8+1) 32000 1000000 34 7 0.94562713272764317396048873219359416409185814023069
(16+2)(8+1) 32000 1000000 34 8 0.96754771963271852702474956575533806209796816333210
(16+2)(8+1) 32000 1000000 34 9 0.97919856640759500996304611688012602028073113875690
(16+2)(8+1) 32000 1000000 34 10 0.98589160179837734007364682655488856464156138594625
(16+2)(8+1) 32000 1000000 34 11 0.98998918045947568050124104316870752068544733106196
(16+2)(8+1) 32000 1000000 34 12 0.99263214561777543760402634774225040361478101893136
(16+2)(8+1) 32000 1000000 34 13 0.99441201650988819024287303804556205370092749130423
(16+2)(8+1) 32000 1000000 34 14 0.99565462522033179990463611796543763405190372784437
(16+2)(8+1) 32000 1000000 34 15 0.99654894670181149360474276974561047991336241279300
(16+2)(8+1) 32000 1000000 34 16 0.99720952616306732727280285952895409502882914590151
(16+2)(8+1) 32000 1000000 34 17 0.99770848510300166983755935350034602350422197137450
(16+2)(8+1) 32000 1000000 34 18 0.99809275781659370769518382979745281749674653697498
(16+2)(8+1) 32000 1000000 34 19 0.99839378217597970851574111677562289755799890363610
(16+2)(8+1) 32000 1000000 34 20 0.99863315820889369311666571012630887229567325968329
(16+2)(8+1) 32000 1000000 34 21 0.99882606468531792096675164094283438653776694679298
(16+2)(8+1) 32000 1000000 34 22 0.99898338433036644385160233979284965192909858031694
(16+2)(8+1) 32000 1000000 34 23 0.99911306140438686943467919801843541325618231504095
(16+2)(8+1) 32000 1000000 34 24 0.99922098989587936864031655813008307279892838914402
(16+2)(8+1) 32000 1000000 34 25 0.99931160729010234033182774050340849971088495960728
(16+2)(8+1) 32000 1000000 34 26 0.99938829935024053540695824644849711071736142639508
(16+2)(8+1) 32000 1000000 34 27 0.99945368101950038507168005918251929263675059951250
(16+2)(8+1) 32000 1000000 34 28 0.99950979455327113467131226112675603547801819250328
(16+2)(8+1) 32000 1000000 34 29 0.99955825137078794776912292180544906593306317707221
(16+2)(8+1) 32000 1000000 34 30 0.99960033501685153306859601180909758026705852412060
(16+2)(8+1) 32000 1000000 34 31 0.99963707684856867627543594509065147474749688261767
(16+2)(8+1) 32000 1000000 34 32 0.99966931232872699058407169610944815680858927383728
(16+2)(8+1) 32000 1000000 34 33 0.99969772335325467023222736019673272112355233238782
(16+2)(8+1) 32000 1000000 34 34 0.99972287040158753552736724034058144433789177372513
(16+2)(8+1) 32000 1000000 35 1 0E-49
(16+2)(8+1) 32000 1000000 35 2 0E-49
(16+2)(8+1) 32000 1000000 35 3 0E-49
(16+2)(8+1) 32000 1000000 35 4 0.58520075260109949906323609945795659987002533693019
(16+2)(8+1) 32000 1000000 35 5 0.83440625483545198222922487385896097301272443136224
(16+2)(8+1) 32000 1000000 35 6 0.92585384851930963022411062095776009027215490993169
(16+2)(8+1) 32000 1000000 35 7 0.96249791662686320599337996020480345659223319432807
(16+2)(8+1) 32000 1000000 35 8 0.97899626300933148028158193088267900333260269031051
(16+2)(8+1) 32000 1000000 35 9 0.98724313679258412592585272959071162505699877803293
(16+2)(8+1) 32000 1000000 35 10 0.99173893812856853605038101471423218400760552161765
(16+2)(8+1) 32000 1000000 35 11 0.99436950275680264588632201785581259867877263176095
(16+2)(8+1) 32000 1000000 35 12 0.99600032587243855487448665399007026786311554256879
(16+2)(8+1) 32000 1000000 35 13 0.99706074398793399026751994699093141944329107975880
(16+2)(8+1) 32000 1000000 35 14 0.99777822950083415933278408325448108116327980532792
(16+2)(8+1) 32000 1000000 35 15 0.99828022586129967045843497827120628359808174331970
(16+2)(8+1) 32000 1000000 35 16 0.99864161992644260969463836718176799373658814528601
(16+2)(8+1) 32000 1000000 35 17 0.99890825623858681185604565645219298890981107298751
(16+2)(8+1) 32000 1000000 35 18 0.99910921413513560329919121868120574714773039113602
(16+2)(8+1) 32000 1000000 35 19 0.99926351910527993227226120335805499824210147824754
(16+2)(8+1) 32000 1000000 35 20 0.99938396243418724331192070216490674182783423749723
(16+2)(8+1) 32000 1000000 35 21 0.99947935375602382507538767547055086728028810695481
(16+2)(8+1) 32000 1000000 35 22 0.99955589202920435581115657148610340034084764188513
(16+2)(8+1) 32000 1000000 35 23 0.99961802378457346829923306707934830379768635587250
(16+2)(8+1) 32000 1000000 35 24 0.99966899414473258591862236522657024473600773966258
(16+2)(8+1) 32000 1000000 35 25 0.99971120874273950289239510135291034201798719360926
(16+2)(8+1) 32000 1000000 35 26 0.99974647638985055627459725108553579416015933707603
(16+2)(8+1) 32000 1000000 35 27 0.99977617486572837113570441124392155507198320351052
(16+2)(8+1) 32000 1000000 35 28 0.99980136614244740766136801281919215363224182990098
(16+2)(8+1) 32000 1000000 35 29 0.99982287773161078710464176486214704406439984932835
(16+2)(8+1) 32000 1000000 35 30 0.99984136094931710232678727374715726864672776806743
(16+2)(8+1) 32000 1000000 35 31 0.99985733320759449399365779625796922737313754562150
(16+2)(8+1) 32000 1000000 35 32 0.99987120909173626550253656425896307611400830203496
(16+2)(8+1) 32000 1000000 35 33 0.99988332345937268135371770825107996670970690515191
(16+2)(8+1) 32000 1000000 35 34 0.99989394879278649533932702669615258782221184972044
(16+2)(8+1) 32000 1000000 35 35 0.99990330836388406153110180107400287449358824008599
(16+2)(8+1) 32000 1000000 36 1 0E-49
(16+2)(8+1) 32000 1000000 36 2 0E-49
(16+2)(8+1) 32000 1000000 36 3 0E-49
(16+2)(8+1) 32000 1000000 36 4 0.62839203684517886346920825523561362616417330577984
(16+2)(8+1) 32000 1000000 36 5 0.86766434948434130645753421058950779566830605373134
(16+2)(8+1) 32000 1000000 36 6 0.94633530921081029054266511721973512679239842979880
(16+2)(8+1) 32000 1000000 36 7 0.97501798922477493173258396173253859826253904077566
(16+2)(8+1) 32000 1000000 36 8 0.98694714153574350572956385100164844964930130934704
(16+2)(8+1) 32000 1000000 36 9 0.99252465975077420576151802802002588028057075846651
(16+2)(8+1) 32000 1000000 36 10 0.99539702535045031064068572028512340389194259540722
(16+2)(8+1) 32000 1000000 36 11 0.99699713884938403643520336555811220223040201566532
(16+2)(8+1) 32000 1000000 36 12 0.99794746068575125956111634513827415630029510899114
(16+2)(8+1) 32000 1000000 36 13 0.99854239638950198126293959352064114951057526020345
(16+2)(8+1) 32000 1000000 36 14 0.99893153343575670089868489066269943397324565872210
(16+2)(8+1) 32000 1000000 36 15 0.99919562057503552118023375446164509580322783689015
(16+2)(8+1) 32000 1000000 36 16 0.99938055041140617856510064230087885823538773519052
(16+2)(8+1) 32000 1000000 36 17 0.99951358313934004723849864949142744672991407017741
(16+2)(8+1) 32000 1000000 36 18 0.99961154145447915139973835191018337786662778323747
(16+2)(8+1) 32000 1000000 36 19 0.99968515803634046190800093865689619175575366513581
(16+2)(8+1) 32000 1000000 36 20 0.99974148305405910697236189852036504868889773749891
(16+2)(8+1) 32000 1000000 36 21 0.99978526870596488517882422473986147547758633000212
(16+2)(8+1) 32000 1000000 36 22 0.99981979256095188919309446010657646006775218363174
(16+2)(8+1) 32000 1000000 36 23 0.99984736199618060900151532966262756231385862468451
(16+2)(8+1) 32000 1000000 36 24 0.99986963162123368517618519877860429840200820521441
(16+2)(8+1) 32000 1000000 36 25 0.99988780788577962571874351017975514404503050731314
(16+2)(8+1) 32000 1000000 36 26 0.99990278386937390185100643250307628569271024293934
(16+2)(8+1) 32000 1000000 36 27 0.99991522985078858575206495834085159100501823237812
(16+2)(8+1) 32000 1000000 36 28 0.99992565527214284858813356381723818621884854098055
(16+2)(8+1) 32000 1000000 36 29 0.99993445183853070155676779618183382356970772646687
(16+2)(8+1) 32000 1000000 36 30 0.99994192395474960703299309255580513582209570958611
(16+2)(8+1) 32000 1000000 36 31 0.99994831052235602872599498262387305350456391193543
(16+2)(8+1) 32000 1000000 36 32 0.99995380075266785194320135503132922328355572891756
(16+2)(8+1) 32000 1000000 36 33 0.99995854577691534700527526748722456606801248694197
(16+2)(8+1) 32000 1000000 36 34 0.99996266726612203857949545333337650391790323326096
(16+2)(8+1) 32000 1000000 36 35 0.99996626389767871879616756449981826778417786510171
(16+2)(8+1) 32000 1000000 36 36 0.99996941625379397603408415273837609798440235193331
(16+2)(8+1) 32000 1000000 37 1 0E-49
(16+2)(8+1) 32000 1000000 37 2 0E-49
(16+2)(8+1) 32000 1000000 37 3 0E-49
(16+2)(8+1) 32000 1000000 37 4 0.67039893379235457740451593500505392339298042217735
(16+2)(8+1) 32000 1000000 37 5 0.89637696615700142423356360116105444205467584163634
(16+2)(8+1) 32000 1000000 37 6 0.96228389459328827075450052767958710850085289200547
(16+2)(8+1) 32000 1000000 37 7 0.98396079807916520840550522999848026988866437475304
(16+2)(8+1) 32000 1000000 37 8 0.99223035851704454350337684013363917242130811988723
(16+2)(8+1) 32000 1000000 37 9 0.99582599083227229036235798920288522088677420971072
(16+2)(8+1) 32000 1000000 37 10 0.99756680828865865331602377766207071436135441108984
(16+2)(8+1) 32000 1000000 37 11 0.99848631980396715358120464584572132605840843904604
(16+2)(8+1) 32000 1000000 37 12 0.99900765505431016032164640578586422507768741349490
(16+2)(8+1) 32000 1000000 37 13 0.99932092926032010968392529135959416552037776497106
(16+2)(8+1) 32000 1000000 37 14 0.99951848712761122321373069912686681403010490617228
(16+2)(8+1) 32000 1000000 37 15 0.99964822540577371264728403141186019193967956483458
(16+2)(8+1) 32000 1000000 37 16 0.99973640888024433346946317042219563034309548480280
(16+2)(8+1) 32000 1000000 37 17 0.99979814256744151352931593479481383880813509842715
(16+2)(8+1) 32000 1000000 37 18 0.99984247773773157521805951280192925648592113155683
(16+2)(8+1) 32000 1000000 37 19 0.99987503540867205311506260392208069898889932629105
(16+2)(8+1) 32000 1000000 37 20 0.99989941737054561420862748040284464808752922919611
(16+2)(8+1) 32000 1000000 37 21 0.99991799620743063552145662793911098063006566368415
(16+2)(8+1) 32000 1000000 37 22 0.99993237362242774366425732699041251579204582265482
(16+2)(8+1) 32000 1000000 37 23 0.99994365487200820914194021143309736165834717388438
(16+2)(8+1) 32000 1000000 37 24 0.99995261780523325899271186898842592931411862609984
(16+2)(8+1) 32000 1000000 37 25 0.99995981966708891829937522366821909177644714089576
(16+2)(8+1) 32000 1000000 37 26 0.99996566614894850030483726717508712687789556828045
(16+2)(8+1) 32000 1000000 37 27 0.99997045697246581449544054553641205572497787177562
(16+2)(8+1) 32000 1000000 37 28 0.99997441655977820552109792152228831209192289264097
(16+2)(8+1) 32000 1000000 37 29 0.99997771503157418353638154124922788099551219388240
(16+2)(8+1) 32000 1000000 37 30 0.99998048281475283854417853330997679294569173206815
(16+2)(8+1) 32000 1000000 37 31 0.99998282095514407464055471996734295759846220708265
(16+2)(8+1) 32000 1000000 37 32 0.99998480849775540188138180186239293602776643752800
(16+2)(8+1) 32000 1000000 37 33 0.99998650783536788130374434834734623101218336444075
(16+2)(8+1) 32000 1000000 37 34 0.99998796863039043664877141848961110290600937237320
(16+2)(8+1) 32000 1000000 37 35 0.99998923072207164751081941867838741839788188788173
(16+2)(8+1) 32000 1000000 37 36 0.99999032630361018640535866271377653780895381344260
