config total_drives failed_disks affected_racks dl_prob
(10+2)(17+3) 57600 22 18 0.0
(10+2)(17+3) 57600 22 19 0.0
(10+2)(17+3) 57600 22 20 0.0
(10+2)(17+3) 57600 22 21 0.0
(10+2)(17+3) 57600 22 22 0.0
(10+2)(17+3) 57600 23 1 0.0
(10+2)(17+3) 57600 23 2 0.0
(10+2)(17+3) 57600 23 3 0.0001870697854584602
(10+2)(17+3) 57600 23 4 3.083717354313009e-05
(10+2)(17+3) 57600 23 5 5.699021913163627e-06
(10+2)(17+3) 57600 23 6 1.181704008312856e-06
(10+2)(17+3) 57600 23 7 2.620620686011321e-07
(10+2)(17+3) 57600 23 8 5.9526631179807055e-08
(10+2)(17+3) 57600 23 9 1.3324182424057085e-08
(10+2)(17+3) 57600 23 10 2.825736422629177e-09
(10+2)(17+3) 57600 23 11 5.417249981931604e-10
(10+2)(17+3) 57600 23 12 8.779943438952387e-11
(10+2)(17+3) 57600 23 13 1.0699774399824946e-11
(10+2)(17+3) 57600 23 14 7.37854222165879e-13
(10+2)(17+3) 57600 23 15 0.0
(10+2)(17+3) 57600 23 16 0.0
(10+2)(17+3) 57600 23 17 0.0
(10+2)(17+3) 57600 23 18 0.0
(10+2)(17+3) 57600 23 19 0.0
(10+2)(17+3) 57600 23 20 0.0
(10+2)(17+3) 57600 23 21 0.0
(10+2)(17+3) 57600 23 22 0.0
(10+2)(17+3) 57600 23 23 0.0
(10+2)(17+3) 57600 24 1 0.0
(10+2)(17+3) 57600 24 2 0.0
(10+2)(17+3) 57600 24 3 0.0003365179330794277
(10+2)(17+3) 57600 24 4 5.750591015263318e-05
(10+2)(17+3) 57600 24 5 1.102947982345448e-05
(10+2)(17+3) 57600 24 6 2.3920323591886117e-06
(10+2)(17+3) 57600 24 7 5.607557174158728e-07
(10+2)(17+3) 57600 24 8 1.3646679697387754e-07
(10+2)(17+3) 57600 24 9 3.330824138725319e-08
(10+2)(17+3) 57600 24 10 7.89294485326053e-09
(10+2)(17+3) 57600 24 11 1.7531502916057207e-09
(10+2)(17+3) 57600 24 12 3.4921465719151e-10
(10+2)(17+3) 57600 24 13 5.845213202348987e-11
(10+2)(17+3) 57600 24 14 7.322142892007832e-12
(10+2)(17+3) 57600 24 15 5.170308625679354e-13
(10+2)(17+3) 57600 24 16 0.0
(10+2)(17+3) 57600 24 17 0.0
(10+2)(17+3) 57600 24 18 0.0
(10+2)(17+3) 57600 24 19 0.0
(10+2)(17+3) 57600 24 20 0.0
(10+2)(17+3) 57600 24 21 0.0
(10+2)(17+3) 57600 24 22 0.0
(10+2)(17+3) 57600 24 23 0.0
(10+2)(17+3) 57600 24 24 0.0
(10+2)(17+3) 57600 25 1 0.0
(10+2)(17+3) 57600 25 2 0.0
(10+2)(17+3) 57600 25 3 0.0005813260219206251
(10+2)(17+3) 57600 25 4 0.00010283121813725593
(10+2)(17+3) 57600 25 5 2.0382162120524683e-05
(10+2)(17+3) 57600 25 6 4.593547723197311e-06
(10+2)(17+3) 57600 25 7 1.1282333846063253e-06
